rotation,value,x,y,is_max,is_min
12071.92,-2862.29,177.00,297.92,False,False
12157.53,-2613.93,178.00,295.89,False,False
12243.15,-2914.76,179.00,298.35,False,False
12328.77,-3057.03,180.00,299.52,False,False
12414.38,-3095.59,181.00,299.83,False,False
12500.00,-3238.29,182.00,301.00,False,False
12585.62,-3181.22,183.00,300.53,False,False
12671.23,-3167.77,184.00,300.42,False,False
12756.85,-3326.45,185.00,301.72,False,False
12842.47,-3441.23,186.00,302.66,False,False
12928.08,-3592.91,187.00,303.90,False,False
13013.70,-3719.03,188.00,304.93,False,False
13099.32,-3967.41,189.00,306.97,False,False
13184.93,-3785.58,190.00,305.48,False,False
13270.55,-3996.79,191.00,307.21,False,False
13356.16,-4109.22,192.00,308.13,False,False
13441.78,-4191.59,193.00,308.80,False,False
13527.40,-4267.88,194.00,309.43,False,False
13613.01,-4480.65,195.00,311.17,False,False
13698.63,-4331.30,196.00,309.94,False,False
13784.25,-4443.94,197.00,310.87,False,False
